Run	Assay	Platform	Type	Experiment	Instrument	Isolation_Source	Library	Name	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center	Name	Collection_date	Consent	DATASTORE	filetype	DATASTORE	provider	DATASTORE	region	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	HOST	Lat_Lon	LibraryLayout	LibrarySelection	LibrarySource	Organism	ReleaseDate	Sample	Name	SRA	Study	Isolate					
SRR15885235	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	31342000	PRJNA763023	SAMN21422953	Metagenome	or	environmental	12020316	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176130	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_52	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_52	SRP336949	oCRC_52
SRR15885236	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	42266500	PRJNA763023	SAMN21422952	Metagenome	or	environmental	14877338	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176129	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_51	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_51	SRP336949	oCRC_51
SRR15885237	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	43693500	PRJNA763023	SAMN21422951	Metagenome	or	environmental	15695979	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176128	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_50	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_50	SRP336949	oCRC_50
SRR15885238	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	40573000	PRJNA763023	SAMN21422950	Metagenome	or	environmental	15275996	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176127	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_5	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_5	SRP336949	oCRC_5
SRR15885239	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	42632000	PRJNA763023	SAMN21422949	Metagenome	or	environmental	15908709	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176126	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_49	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_49	SRP336949	oCRC_49
SRR15885240	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	29019500	PRJNA763023	SAMN21422868	Metagenome	or	environmental	10021325	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176125	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_107	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_107	SRP336949	oCRC_107
SRR15885241	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	43328000	PRJNA763023	SAMN21422948	Metagenome	or	environmental	17224737	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176124	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_48	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_48	SRP336949	oCRC_48
SRR15885242	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	43734500	PRJNA763023	SAMN21422947	Metagenome	or	environmental	15604866	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176123	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_47	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_47	SRP336949	oCRC_47
SRR15885243	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	30024500	PRJNA763023	SAMN21422946	Metagenome	or	environmental	11038880	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176122	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_46	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_46	SRP336949	oCRC_46
SRR15885244	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	30187000	PRJNA763023	SAMN21422945	Metagenome	or	environmental	11115495	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176121	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_45	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_45	SRP336949	oCRC_45
SRR15885245	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	40652500	PRJNA763023	SAMN21422944	Metagenome	or	environmental	14020912	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176120	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_44	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_44	SRP336949	oCRC_44
SRR15885246	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	40577500	PRJNA763023	SAMN21422943	Metagenome	or	environmental	13949861	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176119	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_43	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_43	SRP336949	oCRC_43
SRR15885247	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	32190000	PRJNA763023	SAMN21422942	Metagenome	or	environmental	12480421	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176118	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_42	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_42	SRP336949	oCRC_42
SRR15885248	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	41302000	PRJNA763023	SAMN21422912	Metagenome	or	environmental	14205748	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176117	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_15	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_15	SRP336949	oCRC_15
SRR15885249	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	43393000	PRJNA763023	SAMN21422911	Metagenome	or	environmental	14080720	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176116	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_146	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_146	SRP336949	oCRC_146
SRR15885250	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	29189500	PRJNA763023	SAMN21422910	Metagenome	or	environmental	9608421	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176115	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_145	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_145	SRP336949	oCRC_145
SRR15885251	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	32620000	PRJNA763023	SAMN21422909	Metagenome	or	environmental	10786501	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176114	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_144	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_144	SRP336949	oCRC_144
SRR15885252	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	29299500	PRJNA763023	SAMN21422864	Metagenome	or	environmental	10503316	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176113	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_103	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_103	SRP336949	oCRC_103
SRR15885253	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	42145500	PRJNA763023	SAMN21422908	Metagenome	or	environmental	17349921	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176112	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_143	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_143	SRP336949	oCRC_143
SRR15885254	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	43934000	PRJNA763023	SAMN21422907	Metagenome	or	environmental	14835096	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176111	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_142	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_142	SRP336949	oCRC_142
SRR15885255	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	28075500	PRJNA763023	SAMN21422906	Metagenome	or	environmental	9107118	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176110	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_141	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_141	SRP336949	oCRC_141
SRR15885256	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	43107000	PRJNA763023	SAMN21422905	Metagenome	or	environmental	15427911	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176109	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_140	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_140	SRP336949	oCRC_140
SRR15885257	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	31951500	PRJNA763023	SAMN21422904	Metagenome	or	environmental	11190711	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176108	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_14	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_14	SRP336949	oCRC_14
SRR15885258	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	41067500	PRJNA763023	SAMN21422903	Metagenome	or	environmental	13824944	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176107	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_139	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_139	SRP336949	oCRC_139
SRR15885259	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	42158000	PRJNA763023	SAMN21422902	Metagenome	or	environmental	17402046	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176106	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_138	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_138	SRP336949	oCRC_138
SRR15885260	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	41878000	PRJNA763023	SAMN21422901	Metagenome	or	environmental	14737516	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176105	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_137	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_137	SRP336949	oCRC_137
SRR15885261	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	43925500	PRJNA763023	SAMN21422900	Metagenome	or	environmental	14282981	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176104	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_136	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_136	SRP336949	oCRC_136
SRR15885262	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	28907500	PRJNA763023	SAMN21422899	Metagenome	or	environmental	9394954	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176103	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_135	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_135	SRP336949	oCRC_135
SRR15885263	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	28915000	PRJNA763023	SAMN21422863	Metagenome	or	environmental	11497423	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176102	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_102	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_102	SRP336949	oCRC_102
SRR15885264	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	28389500	PRJNA763023	SAMN21422898	Metagenome	or	environmental	10380312	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176101	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_134	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_134	SRP336949	oCRC_134
SRR15885265	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	43849000	PRJNA763023	SAMN21422897	Metagenome	or	environmental	13854554	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176100	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_133	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_133	SRP336949	oCRC_133
SRR15885266	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	26791500	PRJNA763023	SAMN21422896	Metagenome	or	environmental	8764843	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176099	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_132	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_132	SRP336949	oCRC_132
SRR15885267	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	29085000	PRJNA763023	SAMN21422895	Metagenome	or	environmental	9521243	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176098	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_131	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_131	SRP336949	oCRC_131
SRR15885268	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	42993000	PRJNA763023	SAMN21422894	Metagenome	or	environmental	14627325	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176097	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_130	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_130	SRP336949	oCRC_130
SRR15885269	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	41805500	PRJNA763023	SAMN21422893	Metagenome	or	environmental	15384329	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176096	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_13	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_13	SRP336949	oCRC_13
SRR15885270	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	42078000	PRJNA763023	SAMN21422892	Metagenome	or	environmental	13703540	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176095	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_129	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_129	SRP336949	oCRC_129
SRR15885271	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	29442000	PRJNA763023	SAMN21422891	Metagenome	or	environmental	9600752	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176094	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_128	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_128	SRP336949	oCRC_128
SRR15885272	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	41209000	PRJNA763023	SAMN21422890	Metagenome	or	environmental	13493014	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176093	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_127	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_127	SRP336949	oCRC_127
SRR15885273	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	42049000	PRJNA763023	SAMN21423168	Metagenome	or	environmental	14232187	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176092	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	yCTRL_9	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	yCTRL_9	SRP336949	yCTRL_9
SRR15885274	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	42730500	PRJNA763023	SAMN21423167	Metagenome	or	environmental	14280363	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176091	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	yCTRL_8	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	yCTRL_8	SRP336949	yCTRL_8
SRR15885275	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	30174500	PRJNA763023	SAMN21423166	Metagenome	or	environmental	11096670	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176090	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	yCTRL_7	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	yCTRL_7	SRP336949	yCTRL_7
SRR15885276	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	40708500	PRJNA763023	SAMN21423165	Metagenome	or	environmental	13830825	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176089	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	yCTRL_69	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	yCTRL_69	SRP336949	yCTRL_69
SRR15885277	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	43523500	PRJNA763023	SAMN21423164	Metagenome	or	environmental	14471300	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176088	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	yCTRL_68	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	yCTRL_68	SRP336949	yCTRL_68
SRR15885278	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	41907500	PRJNA763023	SAMN21423163	Metagenome	or	environmental	13765628	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176087	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	yCTRL_67	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	yCTRL_67	SRP336949	yCTRL_67
SRR15885279	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	29150500	PRJNA763023	SAMN21423162	Metagenome	or	environmental	9541953	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176086	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	yCTRL_66	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	yCTRL_66	SRP336949	yCTRL_66
SRR15885280	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	31875500	PRJNA763023	SAMN21422872	Metagenome	or	environmental	11502619	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176085	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_110	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_110	SRP336949	oCRC_110
SRR15885281	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	42372500	PRJNA763023	SAMN21422988	Metagenome	or	environmental	13768675	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176084	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_84	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_84	SRP336949	oCRC_84
SRR15885282	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	41107500	PRJNA763023	SAMN21422987	Metagenome	or	environmental	13288162	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176083	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_83	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_83	SRP336949	oCRC_83
SRR15885283	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	40851000	PRJNA763023	SAMN21422986	Metagenome	or	environmental	14993688	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176082	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_82	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_82	SRP336949	oCRC_82
SRR15885284	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	28250000	PRJNA763023	SAMN21422985	Metagenome	or	environmental	9214288	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176081	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_81	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_81	SRP336949	oCRC_81
SRR15885285	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	27805000	PRJNA763023	SAMN21422984	Metagenome	or	environmental	9029517	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176080	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_80	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_80	SRP336949	oCRC_80
SRR15885286	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	41924000	PRJNA763023	SAMN21422983	Metagenome	or	environmental	15679401	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176079	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_8	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_8	SRP336949	oCRC_8
SRR15885287	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	42336500	PRJNA763023	SAMN21422982	Metagenome	or	environmental	13378660	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176078	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_79	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_79	SRP336949	oCRC_79
SRR15885288	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	40844000	PRJNA763023	SAMN21422981	Metagenome	or	environmental	13377908	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176077	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_78	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_78	SRP336949	oCRC_78
SRR15885289	AMPLICON	E	500	China	sapiens	Illumina	6000	intestinal	40271000	PRJNA763023	SAMN21422980	Metagenome	or	environmental	13262494	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12176076	Asia	China:Huadong	Region	Homo	NovaSeq	fecal	31	N	121	oCRC_77	PAIRED	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	oCRC_77	SRP336949	oCRC_77
